house_id,date,day,isholiday,weather,neighborhood_type,waste_weight,day_encoded,neighborhood_encoded,weather_encoded,previous_day_waste
52,2023-04-05,Wednesday,1,Sunny,Residential,7.7033056423843576,6,1,2,3.615916911676136
53,2023-04-05,Wednesday,1,Sunny,Commercial,11.49040422925751,6,0,2,15.012966659980568
54,2023-04-05,Wednesday,1,Sunny,Commercial,17.020138041187224,6,0,2,13.63610309635792
55,2023-04-05,Wednesday,1,Sunny,Residential,9.494282464053207,6,1,2,6.669858051790976
56,2023-04-05,Wednesday,1,Sunny,Commercial,15.457546760049365,6,0,2,16.17634785634191
57,2023-04-05,Wednesday,1,Sunny,Residential,8.080660801778288,6,1,2,3.2670273587292673
58,2023-04-05,Wednesday,1,Sunny,Residential,4.437150200896738,6,1,2,3.211166869482189
59,2023-04-05,Wednesday,1,Sunny,Residential,9.54931327178015,6,1,2,5.6765713676387906
60,2023-04-05,Wednesday,1,Sunny,Residential,10.972792086656753,6,1,2,6.126807021720985
61,2023-04-05,Wednesday,1,Sunny,Residential,5.7725089591562515,6,1,2,5.2901034665186835
62,2023-04-05,Wednesday,1,Sunny,Residential,10.690037312543161,6,1,2,10.92150585741676
63,2023-04-05,Wednesday,1,Sunny,Commercial,17.26291559269071,6,0,2,12.379515883628146
64,2023-04-05,Wednesday,1,Sunny,Residential,5.713609353299923,6,1,2,4.898549435455571
65,2023-04-05,Wednesday,1,Sunny,Residential,7.211712801294208,6,1,2,6.248687169762261
66,2023-04-05,Wednesday,1,Sunny,Residential,5.20912471378066,6,1,2,7.941773824026705
67,2023-04-05,Wednesday,1,Sunny,Residential,7.869723328542224,6,1,2,4.549144513633209
68,2023-04-05,Wednesday,1,Sunny,Commercial,15.896635124860314,6,0,2,12.706026699670039
69,2023-04-05,Wednesday,1,Sunny,Residential,5.359063737959456,6,1,2,7.998569280469017
70,2023-04-05,Wednesday,1,Sunny,Commercial,15.771605550249397,6,0,2,15.109612866189245
71,2023-04-05,Wednesday,1,Sunny,Residential,9.278251526956987,6,1,2,6.435256200245701
72,2023-04-05,Wednesday,1,Sunny,Residential,9.306957312437467,6,1,2,10.836782440509001
73,2023-04-05,Wednesday,1,Sunny,Residential,8.909005144171257,6,1,2,9.961302093391241
74,2023-04-05,Wednesday,1,Sunny,Commercial,12.543018647238185,6,0,2,10.187767637880523
75,2023-04-05,Wednesday,1,Sunny,Residential,7.757051962899911,6,1,2,2.6160775606248503
76,2023-04-05,Wednesday,1,Sunny,Residential,8.704704220628107,6,1,2,7.591428895730717
77,2023-04-05,Wednesday,1,Sunny,Residential,10.922051244678194,6,1,2,8.73073128928232
78,2023-04-05,Wednesday,1,Sunny,Residential,8.004931658975039,6,1,2,5.550482030283188
79,2023-04-05,Wednesday,1,Sunny,Residential,8.851082588551561,6,1,2,4.995608416552343
80,2023-04-05,Wednesday,1,Sunny,Residential,6.135946372709597,6,1,2,4.359418812188613
81,2023-04-05,Wednesday,1,Sunny,Commercial,12.690211927668257,6,0,2,10.663976152312589
82,2023-04-05,Wednesday,1,Sunny,Residential,5.433856020539224,6,1,2,8.272685591823699
83,2023-04-05,Wednesday,1,Sunny,Residential,7.159463451778289,6,1,2,5.237410078390848
84,2023-04-05,Wednesday,1,Sunny,Residential,12.124102306013718,6,1,2,6.6036015140219595
85,2023-04-05,Wednesday,1,Sunny,Residential,7.1958474811203,6,1,2,2.348388516214022
86,2023-04-05,Wednesday,1,Sunny,Residential,8.729252707884102,6,1,2,8.00454207135122
87,2023-04-05,Wednesday,1,Sunny,Residential,9.114195917141991,6,1,2,7.175556455779297
88,2023-04-05,Wednesday,1,Sunny,Residential,5.816941781927682,6,1,2,3.310621599500094
89,2023-04-05,Wednesday,1,Sunny,Commercial,14.129786298775722,6,0,2,13.51805764296743
90,2023-04-05,Wednesday,1,Sunny,Residential,9.248830277865048,6,1,2,6.009486719055177
91,2023-04-05,Wednesday,1,Sunny,Residential,8.856654828338845,6,1,2,5.099690160314544
92,2023-04-05,Wednesday,1,Sunny,Residential,4.012010746641518,6,1,2,0.1941453561969091
93,2023-04-05,Wednesday,1,Sunny,Residential,9.188820707914504,6,1,2,4.679341476497253
94,2023-04-05,Wednesday,1,Sunny,Residential,6.898019218312431,6,1,2,6.6048622915522435
95,2023-04-05,Wednesday,1,Sunny,Residential,6.95036560741427,6,1,2,4.902870098885749
96,2023-04-05,Wednesday,1,Sunny,Residential,8.809731385927218,6,1,2,5.556609926482081
97,2023-04-05,Wednesday,1,Sunny,Residential,11.045871848967586,6,1,2,8.993513571980948
98,2023-04-05,Wednesday,1,Sunny,Residential,7.599130746611277,6,1,2,5.844983977707428
99,2023-04-05,Wednesday,1,Sunny,Residential,10.358100431078531,6,1,2,1.8064010383440552
100,2023-04-05,Wednesday,1,Sunny,Residential,5.118154464236307,6,1,2,5.630299278698939
1,2023-04-06,Thursday,1,Rainy,Residential,6.564013973512122,4,1,1,9.469497191482017
2,2023-04-06,Thursday,1,Rainy,Commercial,12.407385194429796,4,0,1,12.075542054957905
3,2023-04-06,Thursday,1,Rainy,Residential,3.317877162072391,4,1,1,7.7245178018848435
4,2023-04-06,Thursday,1,Rainy,Residential,4.225181274397716,4,1,1,5.052482197313204
5,2023-04-06,Thursday,1,Rainy,Residential,2.7135978402868277,4,1,1,7.408624565084929
6,2023-04-06,Thursday,1,Rainy,Residential,3.3861975421025643,4,1,1,9.416259720990562
7,2023-04-06,Thursday,1,Rainy,Residential,6.960648749750096,4,1,1,7.676640145571009
8,2023-04-06,Thursday,1,Rainy,Commercial,12.497925740285554,4,0,1,14.55989298525661
9,2023-04-06,Thursday,1,Rainy,Residential,6.461728820256175,4,1,1,8.05554015707063
10,2023-04-06,Thursday,1,Rainy,Residential,9.631154963190145,4,1,1,8.15553493794506
11,2023-04-06,Thursday,1,Rainy,Residential,5.408056413575478,4,1,1,9.387503841413539
12,2023-04-06,Thursday,1,Rainy,Commercial,14.268567866364476,4,0,1,16.39963144621003
13,2023-04-06,Thursday,1,Rainy,Commercial,13.056271024402509,4,0,1,17.8433917665697
14,2023-04-06,Thursday,1,Rainy,Residential,11.525369065463003,4,1,1,8.335233971058756
15,2023-04-06,Thursday,1,Rainy,Residential,0.0,4,1,1,4.678551009779965
16,2023-04-06,Thursday,1,Rainy,Residential,4.564675448055757,4,1,1,9.715897199248687
17,2023-04-06,Thursday,1,Rainy,Residential,7.308047948462962,4,1,1,10.699648918409183
18,2023-04-06,Thursday,1,Rainy,Residential,4.494189209144121,4,1,1,12.923390034369646
19,2023-04-06,Thursday,1,Rainy,Residential,7.132143114619962,4,1,1,10.903411761553647
20,2023-04-06,Thursday,1,Rainy,Residential,5.879841614206622,4,1,1,7.019403179478837
21,2023-04-06,Thursday,1,Rainy,Residential,7.729897676023274,4,1,1,8.374368054977168
22,2023-04-06,Thursday,1,Rainy,Residential,3.7357543391446817,4,1,1,7.458746506919485
23,2023-04-06,Thursday,1,Rainy,Residential,6.345684621232709,4,1,1,7.186946149793679
24,2023-04-06,Thursday,1,Rainy,Residential,6.932036460026769,4,1,1,7.77302921832674
25,2023-04-06,Thursday,1,Rainy,Residential,6.263578316422673,4,1,1,10.57148620426613
26,2023-04-06,Thursday,1,Rainy,Residential,6.298824969841777,4,1,1,4.821657430977339
27,2023-04-06,Thursday,1,Rainy,Residential,8.404861811559119,4,1,1,5.994908735220956
28,2023-04-06,Thursday,1,Rainy,Residential,2.6401885069902096,4,1,1,10.438986045133259
29,2023-04-06,Thursday,1,Rainy,Residential,6.24993438158337,4,1,1,10.907336348147904
30,2023-04-06,Thursday,1,Rainy,Residential,3.5817037342414415,4,1,1,6.681008583364766
31,2023-04-06,Thursday,1,Rainy,Residential,7.515221873852621,4,1,1,11.301496688610435
32,2023-04-06,Thursday,1,Rainy,Residential,4.324132835260568,4,1,1,9.951764166615504
33,2023-04-06,Thursday,1,Rainy,Residential,1.0551086838113042,4,1,1,7.464477727908816
34,2023-04-06,Thursday,1,Rainy,Commercial,14.5629348284949,4,0,1,10.129468856017468
35,2023-04-06,Thursday,1,Rainy,Commercial,12.463257412082063,4,0,1,11.663969712664588
36,2023-04-06,Thursday,1,Rainy,Commercial,13.713259232203205,4,0,1,13.683646624780714
37,2023-04-06,Thursday,1,Rainy,Residential,8.854017805398122,4,1,1,9.519873963919656
38,2023-04-06,Thursday,1,Rainy,Residential,6.74280217186447,4,1,1,9.526200049095829
39,2023-04-06,Thursday,1,Rainy,Residential,6.338856167817897,4,1,1,7.067101616186261
40,2023-04-06,Thursday,1,Rainy,Residential,5.905459241541139,4,1,1,7.537451469274847
41,2023-04-06,Thursday,1,Rainy,Residential,3.7053870325019767,4,1,1,7.93503730011623
42,2023-04-06,Thursday,1,Rainy,Residential,5.569504283809216,4,1,1,7.562523974098361
43,2023-04-06,Thursday,1,Rainy,Residential,9.947797156885166,4,1,1,8.327267527337588
44,2023-04-06,Thursday,1,Rainy,Commercial,12.249561539732204,4,0,1,14.939917686503676
45,2023-04-06,Thursday,1,Rainy,Residential,5.687972681153489,4,1,1,4.651545701816062
46,2023-04-06,Thursday,1,Rainy,Residential,8.514169784210692,4,1,1,7.584876867561461
47,2023-04-06,Thursday,1,Rainy,Residential,2.917422678196084,4,1,1,7.954804333910195
48,2023-04-06,Thursday,1,Rainy,Residential,7.240248101913872,4,1,1,9.979598691855022
49,2023-04-06,Thursday,1,Rainy,Residential,2.8222401603899003,4,1,1,6.337387736719431
50,2023-04-06,Thursday,1,Rainy,Residential,6.798377433762919,4,1,1,8.407810702689808
51,2023-04-06,Thursday,1,Rainy,Commercial,12.955181103203596,4,0,1,16.125679992643207
52,2023-04-06,Thursday,1,Rainy,Residential,7.224800321596027,4,1,1,7.7033056423843576
53,2023-04-06,Thursday,1,Rainy,Commercial,10.975051259691218,4,0,1,11.49040422925751
54,2023-04-06,Thursday,1,Rainy,Commercial,11.92993383061686,4,0,1,17.020138041187224
55,2023-04-06,Thursday,1,Rainy,Residential,7.328105906611166,4,1,1,9.494282464053207
56,2023-04-06,Thursday,1,Rainy,Commercial,11.980334966996399,4,0,1,15.457546760049365
57,2023-04-06,Thursday,1,Rainy,Residential,7.511030521057005,4,1,1,8.080660801778288
58,2023-04-06,Thursday,1,Rainy,Residential,6.418339621377504,4,1,1,4.437150200896738
59,2023-04-06,Thursday,1,Rainy,Residential,5.108496484139678,4,1,1,9.54931327178015
60,2023-04-06,Thursday,1,Rainy,Residential,5.3692916439386495,4,1,1,10.972792086656753
61,2023-04-06,Thursday,1,Rainy,Residential,6.007009663337238,4,1,1,5.7725089591562515
62,2023-04-06,Thursday,1,Rainy,Residential,5.559635771917196,4,1,1,10.690037312543161
63,2023-04-06,Thursday,1,Rainy,Commercial,14.460499507465899,4,0,1,17.26291559269071
64,2023-04-06,Thursday,1,Rainy,Residential,5.257441340951832,4,1,1,5.713609353299923
65,2023-04-06,Thursday,1,Rainy,Residential,4.853938147575557,4,1,1,7.211712801294208
66,2023-04-06,Thursday,1,Rainy,Residential,7.820503363065722,4,1,1,5.20912471378066
67,2023-04-06,Thursday,1,Rainy,Residential,5.155741671854418,4,1,1,7.869723328542224
68,2023-04-06,Thursday,1,Rainy,Commercial,11.919256759469981,4,0,1,15.896635124860314
69,2023-04-06,Thursday,1,Rainy,Residential,1.0286723968578597,4,1,1,5.359063737959456
70,2023-04-06,Thursday,1,Rainy,Commercial,10.920993262792141,4,0,1,15.771605550249397
71,2023-04-06,Thursday,1,Rainy,Residential,4.322745042673578,4,1,1,9.278251526956987
72,2023-04-06,Thursday,1,Rainy,Residential,4.919738814984051,4,1,1,9.306957312437467
73,2023-04-06,Thursday,1,Rainy,Residential,4.555721566742274,4,1,1,8.909005144171257
74,2023-04-06,Thursday,1,Rainy,Commercial,14.966100297357903,4,0,1,12.543018647238185
75,2023-04-06,Thursday,1,Rainy,Residential,4.449704711097835,4,1,1,7.757051962899911
76,2023-04-06,Thursday,1,Rainy,Residential,4.598747259522847,4,1,1,8.704704220628107
77,2023-04-06,Thursday,1,Rainy,Residential,6.311308394199464,4,1,1,10.922051244678194
78,2023-04-06,Thursday,1,Rainy,Residential,3.796636240142638,4,1,1,8.004931658975039
79,2023-04-06,Thursday,1,Rainy,Residential,9.127984309693552,4,1,1,8.851082588551561
80,2023-04-06,Thursday,1,Rainy,Residential,7.6043135823256245,4,1,1,6.135946372709597
81,2023-04-06,Thursday,1,Rainy,Commercial,10.663826095784303,4,0,1,12.690211927668257
82,2023-04-06,Thursday,1,Rainy,Residential,8.027334171733674,4,1,1,5.433856020539224
83,2023-04-06,Thursday,1,Rainy,Residential,8.443416279039907,4,1,1,7.159463451778289
84,2023-04-06,Thursday,1,Rainy,Residential,3.715770526162773,4,1,1,12.124102306013718
85,2023-04-06,Thursday,1,Rainy,Residential,3.6696667684823514,4,1,1,7.1958474811203
86,2023-04-06,Thursday,1,Rainy,Residential,4.779173708203732,4,1,1,8.729252707884102
87,2023-04-06,Thursday,1,Rainy,Residential,3.1695897605101835,4,1,1,9.114195917141991
88,2023-04-06,Thursday,1,Rainy,Residential,4.439422931154454,4,1,1,5.816941781927682
89,2023-04-06,Thursday,1,Rainy,Commercial,12.199750830562513,4,0,1,14.129786298775722
90,2023-04-06,Thursday,1,Rainy,Residential,7.008304722752962,4,1,1,9.248830277865048
91,2023-04-06,Thursday,1,Rainy,Residential,6.1624510063005,4,1,1,8.856654828338845
92,2023-04-06,Thursday,1,Rainy,Residential,5.70395698693061,4,1,1,4.012010746641518
93,2023-04-06,Thursday,1,Rainy,Residential,5.033653410150174,4,1,1,9.188820707914504
94,2023-04-06,Thursday,1,Rainy,Residential,3.384088500073246,4,1,1,6.898019218312431
95,2023-04-06,Thursday,1,Rainy,Residential,7.183435453563974,4,1,1,6.95036560741427
96,2023-04-06,Thursday,1,Rainy,Residential,7.138748313647424,4,1,1,8.809731385927218
97,2023-04-06,Thursday,1,Rainy,Residential,4.7663028180165705,4,1,1,11.045871848967586
98,2023-04-06,Thursday,1,Rainy,Residential,3.7976897177511537,4,1,1,7.599130746611277
99,2023-04-06,Thursday,1,Rainy,Residential,9.112208875054167,4,1,1,10.358100431078531
100,2023-04-06,Thursday,1,Rainy,Residential,6.493460902173863,4,1,1,5.118154464236307
1,2023-04-07,Friday,0,Cloudy,Residential,6.5950326028374135,0,1,0,6.564013973512122
2,2023-04-07,Friday,0,Cloudy,Commercial,18.998553168033734,0,0,0,12.407385194429796
3,2023-04-07,Friday,0,Cloudy,Residential,8.193004134111538,0,1,0,3.317877162072391
4,2023-04-07,Friday,0,Cloudy,Residential,10.644084007857886,0,1,0,4.225181274397716
5,2023-04-07,Friday,0,Cloudy,Residential,11.916865406853557,0,1,0,2.7135978402868277
6,2023-04-07,Friday,0,Cloudy,Residential,9.1627520640364,0,1,0,3.3861975421025643
7,2023-04-07,Friday,0,Cloudy,Residential,6.6370431825297675,0,1,0,6.960648749750096
8,2023-04-07,Friday,0,Cloudy,Commercial,11.013058973028528,0,0,0,12.497925740285554
9,2023-04-07,Friday,0,Cloudy,Residential,8.923168381396124,0,1,0,6.461728820256175
10,2023-04-07,Friday,0,Cloudy,Residential,9.500288895465108,0,1,0,9.631154963190145
11,2023-04-07,Friday,0,Cloudy,Residential,7.838449732628762,0,1,0,5.408056413575478
12,2023-04-07,Friday,0,Cloudy,Commercial,16.271370906913834,0,0,0,14.268567866364476
13,2023-04-07,Friday,0,Cloudy,Commercial,16.860689676342115,0,0,0,13.056271024402509
14,2023-04-07,Friday,0,Cloudy,Residential,10.98785558158927,0,1,0,11.525369065463003
15,2023-04-07,Friday,0,Cloudy,Residential,8.542869217747581,0,1,0,0.0
16,2023-04-07,Friday,0,Cloudy,Residential,8.909316653079873,0,1,0,4.564675448055757
17,2023-04-07,Friday,0,Cloudy,Residential,8.642799341132891,0,1,0,7.308047948462962
18,2023-04-07,Friday,0,Cloudy,Residential,9.067189266653699,0,1,0,4.494189209144121
19,2023-04-07,Friday,0,Cloudy,Residential,7.973631238152272,0,1,0,7.132143114619962
20,2023-04-07,Friday,0,Cloudy,Residential,7.964069231011032,0,1,0,5.879841614206622
21,2023-04-07,Friday,0,Cloudy,Residential,8.089954321455396,0,1,0,7.729897676023274
22,2023-04-07,Friday,0,Cloudy,Residential,9.312532483238993,0,1,0,3.7357543391446817
23,2023-04-07,Friday,0,Cloudy,Residential,7.305371944297726,0,1,0,6.345684621232709
24,2023-04-07,Friday,0,Cloudy,Residential,8.09801213374718,0,1,0,6.932036460026769
25,2023-04-07,Friday,0,Cloudy,Residential,12.617179934242817,0,1,0,6.263578316422673
26,2023-04-07,Friday,0,Cloudy,Residential,10.792798681008765,0,1,0,6.298824969841777
27,2023-04-07,Friday,0,Cloudy,Residential,7.0858378454667665,0,1,0,8.404861811559119
28,2023-04-07,Friday,0,Cloudy,Residential,10.729345861187136,0,1,0,2.6401885069902096
29,2023-04-07,Friday,0,Cloudy,Residential,10.254784148167369,0,1,0,6.24993438158337
30,2023-04-07,Friday,0,Cloudy,Residential,8.792160977042322,0,1,0,3.5817037342414415
31,2023-04-07,Friday,0,Cloudy,Residential,7.584054105987196,0,1,0,7.515221873852621
32,2023-04-07,Friday,0,Cloudy,Residential,7.356971775029525,0,1,0,4.324132835260568
33,2023-04-07,Friday,0,Cloudy,Residential,9.447680345566473,0,1,0,1.0551086838113042
34,2023-04-07,Friday,0,Cloudy,Commercial,14.307532675606986,0,0,0,14.5629348284949
35,2023-04-07,Friday,0,Cloudy,Commercial,18.19444265934365,0,0,0,12.463257412082063
36,2023-04-07,Friday,0,Cloudy,Commercial,18.761613176910018,0,0,0,13.713259232203205
37,2023-04-07,Friday,0,Cloudy,Residential,8.914391004863814,0,1,0,8.854017805398122
38,2023-04-07,Friday,0,Cloudy,Residential,11.277561623844258,0,1,0,6.74280217186447
39,2023-04-07,Friday,0,Cloudy,Residential,8.176902103394504,0,1,0,6.338856167817897
40,2023-04-07,Friday,0,Cloudy,Residential,7.571296433431761,0,1,0,5.905459241541139
41,2023-04-07,Friday,0,Cloudy,Residential,11.20055036029048,0,1,0,3.7053870325019767
42,2023-04-07,Friday,0,Cloudy,Residential,12.159733911211015,0,1,0,5.569504283809216
43,2023-04-07,Friday,0,Cloudy,Residential,12.926315973984433,0,1,0,9.947797156885166
44,2023-04-07,Friday,0,Cloudy,Commercial,16.665310142954215,0,0,0,12.249561539732204
45,2023-04-07,Friday,0,Cloudy,Residential,10.724220790379249,0,1,0,5.687972681153489
46,2023-04-07,Friday,0,Cloudy,Residential,9.621234456932296,0,1,0,8.514169784210692
47,2023-04-07,Friday,0,Cloudy,Residential,11.80675731339718,0,1,0,2.917422678196084
48,2023-04-07,Friday,0,Cloudy,Residential,9.866568266878518,0,1,0,7.240248101913872
49,2023-04-07,Friday,0,Cloudy,Residential,10.610167577324066,0,1,0,2.8222401603899003
50,2023-04-07,Friday,0,Cloudy,Residential,6.729163089594268,0,1,0,6.798377433762919
51,2023-04-07,Friday,0,Cloudy,Commercial,15.537674449264655,0,0,0,12.955181103203596
52,2023-04-07,Friday,0,Cloudy,Residential,10.62727229728447,0,1,0,7.224800321596027
53,2023-04-07,Friday,0,Cloudy,Commercial,17.447945488138735,0,0,0,10.975051259691218
54,2023-04-07,Friday,0,Cloudy,Commercial,17.79780641973822,0,0,0,11.92993383061686
55,2023-04-07,Friday,0,Cloudy,Residential,9.241309294381773,0,1,0,7.328105906611166
56,2023-04-07,Friday,0,Cloudy,Commercial,14.695955993729442,0,0,0,11.980334966996399
57,2023-04-07,Friday,0,Cloudy,Residential,8.882106932962092,0,1,0,7.511030521057005
58,2023-04-07,Friday,0,Cloudy,Residential,9.094068728017007,0,1,0,6.418339621377504
59,2023-04-07,Friday,0,Cloudy,Residential,9.48348161706515,0,1,0,5.108496484139678
60,2023-04-07,Friday,0,Cloudy,Residential,7.064269146229826,0,1,0,5.3692916439386495
61,2023-04-07,Friday,0,Cloudy,Residential,8.468266828625405,0,1,0,6.007009663337238
62,2023-04-07,Friday,0,Cloudy,Residential,8.822664781011742,0,1,0,5.559635771917196
63,2023-04-07,Friday,0,Cloudy,Commercial,11.515556682511942,0,0,0,14.460499507465899
64,2023-04-07,Friday,0,Cloudy,Residential,10.665009562747537,0,1,0,5.257441340951832
65,2023-04-07,Friday,0,Cloudy,Residential,9.328031913281222,0,1,0,4.853938147575557
66,2023-04-07,Friday,0,Cloudy,Residential,9.530637740896438,0,1,0,7.820503363065722
67,2023-04-07,Friday,0,Cloudy,Residential,7.969007377943439,0,1,0,5.155741671854418
68,2023-04-07,Friday,0,Cloudy,Commercial,17.172500751060504,0,0,0,11.919256759469981
69,2023-04-07,Friday,0,Cloudy,Residential,7.336148352133125,0,1,0,1.0286723968578597
70,2023-04-07,Friday,0,Cloudy,Commercial,14.650371511537726,0,0,0,10.920993262792141
71,2023-04-07,Friday,0,Cloudy,Residential,10.256660091483592,0,1,0,4.322745042673578
72,2023-04-07,Friday,0,Cloudy,Residential,9.7143234722881,0,1,0,4.919738814984051
73,2023-04-07,Friday,0,Cloudy,Residential,6.444799469663413,0,1,0,4.555721566742274
74,2023-04-07,Friday,0,Cloudy,Commercial,19.15474174017607,0,0,0,14.966100297357903
75,2023-04-07,Friday,0,Cloudy,Residential,7.483004692853706,0,1,0,4.449704711097835
76,2023-04-07,Friday,0,Cloudy,Residential,8.734812890757322,0,1,0,4.598747259522847
77,2023-04-07,Friday,0,Cloudy,Residential,12.493574773203903,0,1,0,6.311308394199464
78,2023-04-07,Friday,0,Cloudy,Residential,4.880436861579822,0,1,0,3.796636240142638
79,2023-04-07,Friday,0,Cloudy,Residential,5.587478360060721,0,1,0,9.127984309693552
80,2023-04-07,Friday,0,Cloudy,Residential,9.883867374177035,0,1,0,7.6043135823256245
81,2023-04-07,Friday,0,Cloudy,Commercial,11.042926568292362,0,0,0,10.663826095784303
82,2023-04-07,Friday,0,Cloudy,Residential,4.913012995029757,0,1,0,8.027334171733674
83,2023-04-07,Friday,0,Cloudy,Residential,11.350315652588282,0,1,0,8.443416279039907
84,2023-04-07,Friday,0,Cloudy,Residential,8.18225326319182,0,1,0,3.715770526162773
85,2023-04-07,Friday,0,Cloudy,Residential,13.392179118593631,0,1,0,3.6696667684823514
86,2023-04-07,Friday,0,Cloudy,Residential,6.930460443892867,0,1,0,4.779173708203732
87,2023-04-07,Friday,0,Cloudy,Residential,8.36303640225904,0,1,0,3.1695897605101835
88,2023-04-07,Friday,0,Cloudy,Residential,10.081261452357172,0,1,0,4.439422931154454
89,2023-04-07,Friday,0,Cloudy,Commercial,16.94305696835048,0,0,0,12.199750830562513
90,2023-04-07,Friday,0,Cloudy,Residential,8.49020076902231,0,1,0,7.008304722752962
91,2023-04-07,Friday,0,Cloudy,Residential,7.703079978115164,0,1,0,6.1624510063005
92,2023-04-07,Friday,0,Cloudy,Residential,9.462724648682581,0,1,0,5.70395698693061
93,2023-04-07,Friday,0,Cloudy,Residential,11.753771772351698,0,1,0,5.033653410150174
94,2023-04-07,Friday,0,Cloudy,Residential,10.52561737914659,0,1,0,3.384088500073246
95,2023-04-07,Friday,0,Cloudy,Residential,7.73506316737973,0,1,0,7.183435453563974
96,2023-04-07,Friday,0,Cloudy,Residential,7.01645470784132,0,1,0,7.138748313647424
97,2023-04-07,Friday,0,Cloudy,Residential,7.614422024580084,0,1,0,4.7663028180165705
98,2023-04-07,Friday,0,Cloudy,Residential,6.452514229268369,0,1,0,3.7976897177511537
99,2023-04-07,Friday,0,Cloudy,Residential,9.294818964654489,0,1,0,9.112208875054167
100,2023-04-07,Friday,0,Cloudy,Residential,10.627572357468567,0,1,0,6.493460902173863
1,2023-04-08,Saturday,1,Rainy,Residential,5.026737623621462,2,1,1,6.5950326028374135
2,2023-04-08,Saturday,1,Rainy,Commercial,12.979588799218135,2,0,1,18.998553168033734
3,2023-04-08,Saturday,1,Rainy,Residential,6.126766785275437,2,1,1,8.193004134111538
4,2023-04-08,Saturday,1,Rainy,Residential,4.54321937351658,2,1,1,10.644084007857886
5,2023-04-08,Saturday,1,Rainy,Residential,4.174823603644747,2,1,1,11.916865406853557
6,2023-04-08,Saturday,1,Rainy,Residential,7.402779787618998,2,1,1,9.1627520640364
7,2023-04-08,Saturday,1,Rainy,Residential,7.690546594084191,2,1,1,6.6370431825297675
8,2023-04-08,Saturday,1,Rainy,Commercial,14.207562939105918,2,0,1,11.013058973028528
9,2023-04-08,Saturday,1,Rainy,Residential,9.030636188647604,2,1,1,8.923168381396124
10,2023-04-08,Saturday,1,Rainy,Residential,4.916453527976796,2,1,1,9.500288895465108
11,2023-04-08,Saturday,1,Rainy,Residential,9.34854153214226,2,1,1,7.838449732628762
12,2023-04-08,Saturday,1,Rainy,Commercial,11.198157762891695,2,0,1,16.271370906913834
13,2023-04-08,Saturday,1,Rainy,Commercial,10.974628873263015,2,0,1,16.860689676342115
14,2023-04-08,Saturday,1,Rainy,Residential,2.4800822357014995,2,1,1,10.98785558158927
15,2023-04-08,Saturday,1,Rainy,Residential,5.108409372346366,2,1,1,8.542869217747581
16,2023-04-08,Saturday,1,Rainy,Residential,4.992555326341092,2,1,1,8.909316653079873
17,2023-04-08,Saturday,1,Rainy,Residential,7.051874560509301,2,1,1,8.642799341132891
18,2023-04-08,Saturday,1,Rainy,Residential,6.487781883240902,2,1,1,9.067189266653699
19,2023-04-08,Saturday,1,Rainy,Residential,3.6140532579617264,2,1,1,7.973631238152272
20,2023-04-08,Saturday,1,Rainy,Residential,5.214547523148365,2,1,1,7.964069231011032
21,2023-04-08,Saturday,1,Rainy,Residential,5.257075957824629,2,1,1,8.089954321455396
22,2023-04-08,Saturday,1,Rainy,Residential,2.4480355060762147,2,1,1,9.312532483238993
23,2023-04-08,Saturday,1,Rainy,Residential,4.038106545973261,2,1,1,7.305371944297726
24,2023-04-08,Saturday,1,Rainy,Residential,4.458372738771821,2,1,1,8.09801213374718
25,2023-04-08,Saturday,1,Rainy,Residential,8.867250039641892,2,1,1,12.617179934242817
26,2023-04-08,Saturday,1,Rainy,Residential,6.382901431914705,2,1,1,10.792798681008765
27,2023-04-08,Saturday,1,Rainy,Residential,7.324337507894999,2,1,1,7.0858378454667665
28,2023-04-08,Saturday,1,Rainy,Residential,3.002729005701576,2,1,1,10.729345861187136
29,2023-04-08,Saturday,1,Rainy,Residential,8.388428966027984,2,1,1,10.254784148167369
30,2023-04-08,Saturday,1,Rainy,Residential,8.602204126048186,2,1,1,8.792160977042322
31,2023-04-08,Saturday,1,Rainy,Residential,2.003310065710748,2,1,1,7.584054105987196
32,2023-04-08,Saturday,1,Rainy,Residential,4.589366552168304,2,1,1,7.356971775029525
33,2023-04-08,Saturday,1,Rainy,Residential,6.99153114603102,2,1,1,9.447680345566473
34,2023-04-08,Saturday,1,Rainy,Commercial,14.288776907076365,2,0,1,14.307532675606986
35,2023-04-08,Saturday,1,Rainy,Commercial,11.643010539025557,2,0,1,18.19444265934365
36,2023-04-08,Saturday,1,Rainy,Commercial,12.389001073892695,2,0,1,18.761613176910018
37,2023-04-08,Saturday,1,Rainy,Residential,4.805237877909715,2,1,1,8.914391004863814
38,2023-04-08,Saturday,1,Rainy,Residential,6.220836093892239,2,1,1,11.277561623844258
39,2023-04-08,Saturday,1,Rainy,Residential,8.394357062923826,2,1,1,8.176902103394504
40,2023-04-08,Saturday,1,Rainy,Residential,4.457915685717591,2,1,1,7.571296433431761
41,2023-04-08,Saturday,1,Rainy,Residential,8.001640995536828,2,1,1,11.20055036029048
42,2023-04-08,Saturday,1,Rainy,Residential,4.436655855306225,2,1,1,12.159733911211015
43,2023-04-08,Saturday,1,Rainy,Residential,4.304745575006232,2,1,1,12.926315973984433
44,2023-04-08,Saturday,1,Rainy,Commercial,14.637189236686426,2,0,1,16.665310142954215
